TimeStamp,Oz,Pz,Cz,C3,C4,Fz,Fp1,Fp2
10.268,0.029697539192291424,0.026067663792828523,0.034656073728565766,0.023231769992814635,0.02616932548101694,0.020722843451669394,-0.012154031524302477,-9.219647003393617e-05
10.272,0.029242922618563302,0.025810028660895122,0.03441488947957093,0.022783638404824613,0.02696054142478353,0.020244528069766024,-0.012599778926359374,-0.0005618334151407372
10.276,0.02930505450398052,0.02569387112223331,0.0341869136206456,0.02275021211804221,0.02653830209602723,0.020305038708748713,-0.012513232976986966,-0.00047385695420845497
10.28,0.02939331706722478,0.02571213398648104,0.03416307176131435,0.022799850869169858,0.026291062014762258,0.020394350313803548,-0.012425256516054682,-0.0003783464657275003
10.284,0.02982461630252694,0.025822569478903355,0.03403942787882253,0.02301805156576938,0.02560956630763804,0.02084825163175173,-0.011940885301881175,0.0001281023101867381
10.288,0.029711939675327495,0.026077152852842355,0.03466356007239578,0.023262812093663907,0.026179911266560007,0.02073290471630718,-0.012144733199163291,-8.046627524296519e-05
10.292,0.029238726451321004,0.02580597554480881,0.03441674914459876,0.022809816766370315,0.026967217145396277,0.02024700762313647,-0.012592578684841338,-0.0005527258248762028
10.296,0.029304673034231222,0.02569177303861216,0.03419487680166223,0.022775103019184027,0.02655518213243375,0.02031495692223051,-0.01250236108913192,-0.0004597425734843598
10.3,0.029379917942280617,0.025700928312595357,0.034161975035785115,0.022811914849991465,0.026302410739803928,0.020394731783552847,-0.012422443176653598,-0.00037581922863838866
10.304,0.02982113539106458,0.025813366521201496,0.03403227532102316,0.02302839893271914,0.02561185512613384,0.020844103148228092,-0.011942077394847737,0.00013115406818113706
10.308,0.029719139916845525,0.026075913076157132,0.03465583530997245,0.023261190847229385,0.026187922131295303,0.02072465543297857,-0.012154222259177127,-8.790493535431264e-05
10.312,0.02924916918570809,0.025808931935365886,0.034411313200671236,0.02280299799460158,0.026971270261482584,0.02024510027438997,-0.012601114070481924,-0.0005589247083023257
10.316,0.029299761611208983,0.025691153150269548,0.03418705667180158,0.022761942312833183,0.026549317035038267,0.020312763471172036,-0.01251218393517639,-0.000465083149974558
10.32,0.029372574649606596,0.025703932386871096,0.034162881026439704,0.022810961175618216,0.02630226768864794,0.020402647280850818,-0.012422157074341623,-0.00036919119174430343
10.324,0.029814221251858522,0.025817181218694495,0.034037615897513356,0.023034454764989276,0.0256210580838357,0.020854736617489825,-0.011942888018065,0.00013458729592483588
10.328,0.029714609963572593,0.026083494787424468,0.03466456143048769,0.02327549596282813,0.0262012735725208,0.020726085944538442,-0.012166906128341348,-9.276867465788596e-05
10.332,0.029249026134552103,0.025813366521201496,0.03441803660500265,0.022824837137749,0.02698137920983903,0.020251299157816094,-0.012606979167877409,-0.0005546331736227022
10.336,0.02930891688519218,0.025699068647567522,0.03420179094086829,0.022790504860312012,0.02656610170400746,0.02032797457742537,-0.01250946596321263,-0.00045521262021142386
10.34,0.02938068088177922,0.025709654433110594,0.034172751556202835,0.02283117907233111,0.02631142296263114,0.020412184024583314,-0.012424636627712073,-0.0003673315267164666
10.344,0.029824854721120255,0.02582566892061642,0.03405215943170541,0.02304780620621477,0.025625731088264624,0.020869518570275195,-0.01193697523695085,0.0001427412118161206
10.348,0.029721142633029354,0.026093508368343586,0.03468597142016714,0.02328527112515394,0.026217104567116744,0.02074997548758835,-0.012145400771224567,-7.250309422633043e-05
10.352,0.0292505520135493,0.025817991841911754,0.034434106018191905,0.0228305591839885,0.02697599094963017,0.0202782404588604,-0.012581611429548967,-0.0005314588863527351
10.356,0.029296519118339935,0.025699545484754147,0.03421962465164806,0.022781969474671426,0.026585461293784432,0.020333648939946204,-0.012509418279493967,-0.0004548788341807865
10.36,0.02936852153352029,0.025710465056327854,0.03418996537863999,0.0228164448032644,0.026382090233688937,0.020408750796839615,-0.012436176087628393,-0.0003741979822038642
10.364,0.029825808395493505,0.02582495366483648,0.03406059944990867,0.023051382485114458,0.02563660297611967,0.020884348206779226,-0.011931348558148678,0.00015580655072964107
10.368,0.029723002298057192,0.026089836722006578,0.03469360081515314,0.023298002678036823,0.026219441069331204,0.020761657998660657,-0.012144923934037943,-7.43150755355048e-05
10.372,0.029264380291961423,0.025826431860115018,0.034449031022133265,0.022852112224823938,0.026999737441524087,0.020291687267523218,-0.01258356646201413,-0.0005312204677594227
10.376,0.02931583102439824,0.02570955906567327,0.034227254046634056,0.022804762292192093,0.026612068808798094,0.0203439486231773,-0.01251466348854684,-0.0004518270761863875
10.38,0.02938630756058139,0.02571809445131385,0.03419268335060375,0.022839809825409018,0.02638733544274181,0.0204172861824802,-0.01243441179003788,-0.0003703832847108655
10.384,0.029832579483543575,0.025832535376103815,0.03406994545876652,0.023075462763039012,0.0256525770218716,0.02089588766669555,-0.01192524504215988,0.00016210080159308893
10.388,0.02970688520114927,0.02608974135456925,0.034696557205710216,0.02330176969181116,0.02625672973732527,0.020760084435944792,-0.012156701812547577,-7.989407061901539e-05
10.392,0.029246975734649613,0.02582223569287272,0.034438063766840894,0.02285058634582674,0.02701976460336233,0.02028672816078232,-0.012592721735997327,-0.0005417108858651691
10.396,0.029310728866501358,0.02571036968889053,0.03422043527486532,0.02281587259864045,0.026601721441848337,0.020353485366909795,-0.01250617578662492,-0.0004453897741669522
10.4,0.029397942387935038,0.025729633911230173,0.03419978822468447,0.022865272931174786,0.02635829605807636,0.020440031316282206,-0.012419868255845824,-0.0003504991740286099
10.404,0.02982728659077204,0.025835634817816876,0.034068944100674604,0.02308228153480775,0.025667835811843596,0.020889307313520126,-0.011934114213831101,0.00015413762057645415
10.408,0.029702784401344298,0.02608859694532135,0.03469011990369079,0.023308350044986582,0.02626388229512464,0.020750309273618987,-0.012159610519385987,-8.45193913292763e-05
10.412,0.0292497890740507,0.02582304631608998,0.03443668093899968,0.022858549526843373,0.027021576584671508,0.020280672328512182,-0.012592912470871976,-0.0005405664766172696
10.416,0.02932522471697475,0.025717760665283217,0.03422491754441959,0.0228236927285011,0.026605202353310698,0.020352674743692536,-0.012502074986819945,-0.0004466295508521768
10.42,0.02940395053648651,0.025732685669224573,0.0341978331922193,0.022859360150060636,0.02636139549978942,0.020433212544513468,-0.01241695954900741,-0.0003582716201705947
10.424,0.029837443222847152,0.02584493314295606,0.0340807696629029,0.02308499950677151,0.02567403469526972,0.020899320894439247,-0.011918235535516495,0.00016415120149557573
10.428,0.029709889275425005,0.026097370749555246,0.03470905033999979,0.023309208351922506,0.026278187410723384,0.02075908307785288,-0.012147451171127055,-7.536411734607945e-05
10.432,0.029263283566432183,0.025833489050477065,0.03444817271519734,0.022852827480603875,0.027034308137554388,0.020284868495754484,-0.012588287150161715,-0.0005378008209348456
10.436,0.0293322819073368,0.025725199325394566,0.034231640948751,0.022812296319740764,0.02661402384126326,0.02035319926459782,-0.012504888326221032,-0.00044972899256523827
10.44,0.02941682514052538,0.02574570332441943,0.03421151841947543,0.022864939145144147,0.026375176094482877,0.02044355991146323,-0.012413526321263713,-0.00034978391824867257
10.444,0.02984955488738742,0.025862719170017166,0.0340960284528749,0.023098589366590316,0.02569034252705229,0.020915390307628505,-0.01190965246615725,0.00017659665206648395
10.448,0.02971570668910183,0.026113058692995208,0.03471858708373229,0.023317076165501816,0.026298119205124305,0.02077033643545723,-0.012148071059469665,-7.445812669149226e-05
10.452,0.029266239956989258,0.025842119803554973,0.03445637431480729,0.022861935070868408,0.02704646748581332,0.020298649090447943,-0.012585426127041966,-0.0005311727840407602
10.456,0.029325987656473353,0.025727011306703736,0.03424089159017152,0.022827459742275433,0.026622797645497156,0.02037198664975084,-0.012498641759076246,-0.00043213370037878184
10.46,0.029406000936388996,0.025740028961898594,0.034217002047121615,0.022872330121536832,0.026376654289761416,0.020460249212995097,-0.012411285186486577,-0.000337004681647127
10.464,0.02985093771522863,0.02586014424920939,0.03409855568996401,0.023100782817648793,0.025686766248152602,0.020923019702614502,-0.011910463089374511,0.0001799345123728578
10.468,0.029715086800759218,0.026119686729889287,0.034728076143746116,0.023329140146323424,0.02631228126956706,0.02077763204441259,-0.012136865385583983,-6.539822014562037e-05
10.472,0.029264857129148045,0.025847365012607846,0.03446924891884616,0.022880627088584102,0.027060772601412066,0.020307422894681838,-0.01257360056481367,-0.000523066551868138
10.476,0.029324557144913475,0.025733543976160497,0.034251858845463896,0.022842194011342142,0.02663653055647195,0.020375515244931867,-0.012496400624299108,-0.0004346609374678934
10.48,0.029414202535998944,0.025753332719405428,0.0342285891907566,0.022891785078751125,0.02639558472607042,0.020463253287270836,-0.012416339660664799,-0.00034959318337402266
10.484,0.029860331407805144,0.025875116936869412,0.034114720470590595,0.023122431225921558,0.025702406507873896,0.020927311237294122,-0.011920667405168282,0.00016667843858468733
10.488,0.029720188958656104,0.026128079064373887,0.034741904422158236,0.023340441187646433,0.02633216538024932,0.020776535318883353,-0.012159848937979301,-7.979870318169042e-05
10.492,0.02927148516604213,0.025853659263471294,0.03447091784899934,0.022885252409294364,0.02706277531759589,0.020310617703832225,-0.01259028986634554,-0.0005299330073555357
10.496,0.02933900531166821,0.025743462189642293,0.03425491060345829,0.022853542736383813,0.026636768975065263,0.020379282258706204,-0.012504506856471732,-0.00043556692812248064
10.5,0.029431464042154767,0.02576606427228831,0.03422825540472597,0.02289760249242795,0.026396824502755645,0.020467687873106447,-0.012414193893324987,-0.00034124853260808805
10.504,0.0298729675932507,0.02588083898310891,0.03410732949419791,0.023122908063108183,0.025704743010088356,0.020933271702126936,-0.011914706940335472,0.0001752615079439344
10.508,0.029721762521371965,0.026120592720543876,0.034727265520528856,0.02333572049949885,0.026327635426976383,0.02076919202620933,-0.012166906128341348,-8.48054936412512e-05
10.512,0.029273630933381943,0.02584626828707861,0.0344604274308936,0.02288773196266481,0.027062727633877227,0.020306469220308588,-0.01259200648021739,-0.0005276918725783989
10.516,0.029327751954063862,0.025731016739071386,0.03424480165510185,0.02285349505266515,0.026638676323811762,0.020376659654179764,-0.012507367879591481,-0.0004354238769664932
10.52,0.029406716192168936,0.025747896775477907,0.03422143663295723,0.022908903533750954,0.02639515557260246,0.020463968543050774,-0.012416387344383462,-0.00034301283019859993
10.524,0.029857184282373418,0.025872255913749663,0.03410899842435109,0.023145653196910188,0.025705076796118994,0.020932937916096298,-0.011910320038218524,0.00017979146121687033
10.528,0.029732729776664336,0.026133753426894724,0.03474304883140614,0.02336728712125341,0.026343037268104365,0.020782591151153485,-0.012153077849929228,-7.17401547277307e-05
10.532,0.029277111844844304,0.02585427915181391,0.03446915355140883,0.02291643756129963,0.0270687357824287,0.020319868345252748,-0.012583089624827504,-0.0005169153521606776
10.536,0.029318978149829967,0.02573206578088196,0.03425052370134135,0.022873999051690016,0.026660467783240518,0.020380188249360786,-0.01250851228883938,-0.00043456557003056847
10.54,0.029396559560093828,0.025743462189642293,0.0342186709772748,0.022905470306007255,0.026433397914969767,0.020457721975905986,-0.01243097856229418,-0.00035898687595053194
10.544,0.029862620226300943,0.025868202797663352,0.03410113061077178,0.023144604155099613,0.025681807141411703,0.020941520985455545,-0.011915469879834072,0.00017478467075730954
10.548,0.029725005014241013,0.026127459176031275,0.0347373744688853,0.023362661800543152,0.026318813939023824,0.02078726415558241,-0.01215927673335535,-7.498264759677957e-05
10.552,0.029290940123256424,0.025866295448916853,0.03447826114167337,0.02292049067738594,0.02705314320642607,0.020331693907481043,-0.012573409829939021,-0.000512909919793029
10.556,0.0293322819073368,0.02574660931507402,0.03426215852869499,0.02287862437240028,0.026643540063115333,0.020385433458413663,-0.012494827061583247,-0.00043036940278826986
10.56,0.029404045903923835,0.02575390492402938,0.0342285891907566,0.02291262286380663,0.026409556055638526,0.020465065268580006,-0.012414718414230275,-0.00034286977904261247
10.564,0.029865433565702027,0.025871779076563038,0.034109522945256376,0.023145605513191527,0.02566964779315277,0.020940805729675608,-0.011914754624054134,0.00018508435398840602
10.568,0.029717900140160305,0.026127316124875285,0.03474662511030582,0.0233613266564206,0.02632720627350842,0.020782495783716163,-0.012165284881906824,-7.731914981124128e-05
10.572,0.029274441556599206,0.02586162244448793,0.03448269572750898,0.022916675979892942,0.027059055987540218,0.020329262037829254,-0.01257627085305877,-0.0005160093615060905
10.576,0.029327990372657174,0.025746752366230006,0.03426501955181474,0.02287404673540868,0.026635052361193415,0.02039396884405425,-0.012494922429020573,-0.00042631628670195877
10.58,0.02940929111297671,0.025760437593486136,0.03423912729258101,0.022916580612455616,0.026392056130889397,0.02047937038417875,-0.012413955474731675,-0.00033657552817916467
10.584,0.02986738859816719,0.025888611429250898,0.034129264004782646,0.023150898405963058,0.025692011457205476,0.020947243031695043,-0.011911941284653048,0.00018298627036725674
10.588,0.0297339218696309,0.026148869165710728,0.03476097790962323,0.02336585660969354,0.02634623207725475,0.020780969904718963,-0.012166524658592049,-8.790493535431264e-05
10.592,0.02928354914686374,0.02587201749515635,0.034485413699472736,0.022920061523917977,0.027067066852275515,0.020326401014709505,-0.012580371652863742,-0.0005228281332748256
10.596,0.02933385547005266,0.025754953965839954,0.03426907266790105,0.02288091319089608,0.02664306322592871,0.02039158465812112,-0.012498403340482933,-0.0004308939236935572
10.6,0.029419161642739843,0.025773073778931697,0.03424341882726063,0.022926498825937412,0.026407696390610694,0.02047622325874703,-0.012416053558352826,-0.00034410955572783706
10.604,0.029862954012331577,0.025889755838498795,0.03412502015382169,0.023157049605670523,0.025706459623960207,0.020946956929383066,-0.01190970014987591,0.00018155575880738224
10.608,0.029718520028502917,0.026143480905501868,0.034757878467910175,0.023364378414415,0.026367022178591593,0.020781065272156285,-0.01216580940281211,-8.733273073036283e-05
10.612,0.029292466002253624,0.025876118294961323,0.034483601718163566,0.022923494751661676,0.02707393330776291,0.020326734800740143,-0.012578559671554568,-0.0005244016959906876
10.616,0.02935192759942574,0.025762869463137925,0.0342704078120236,0.02288782733010214,0.026644732156081898,0.020395303988176797,-0.01249010637343566,-0.0004354238769664932
10.62,0.02942626651682055,0.0257757440671768,0.03424599374806841,0.02293374675117411,0.026404501581460304,0.020488048820975328,-0.012400937819536816,-0.00033552648636859004
10.624,0.02987840353717822,0.025897671335796766,0.034131457455841126,0.02316835064699353,0.025707890135520082,0.02096274024026035,-0.01189334463437468,0.00019609929299943974
10.628,0.029729487283795288,0.026152063974861115,0.03476827351857859,0.023381401501977504,0.026375462196794854,0.020798851299217394,-0.012150932082589414,-7.183552216505567e-05
10.632,0.029285551863047567,0.025870539299877815,0.034486653476157966,0.022931124146647674,0.02707402867520024,0.020344759246394565,-0.012570548806819272,-0.0005096674269239801
10.636,0.029342438539411906,0.025757576570366387,0.034268262044683785,0.022894073897246923,0.0266390101098424,0.020408750796839615,-0.012488866596750437,-0.0004234075798635473
10.64,0.029430558051500178,0.025777937518235268,0.03424790109681491,0.022948242601647507,0.026404167795429666,0.020494152336964125,-0.012400079512600892,-0.0003350019654633027
10.644,0.02987744986280497,0.025899912470573903,0.03413384164177425,0.023182417343998965,0.025706221205366895,0.020965744314536086,-0.011895919555182453,0.00019171239088249125
10.648,0.029705693108182708,0.026141096719568747,0.03475821225394081,0.02338264127866273,0.02637121834583389,0.020788313197392983,-0.012160564193759237,-8.56638005771759e-05
10.652,0.02927296336132067,0.025868775002287302,0.03447869029514133,0.022940803941536157,0.027062584582721243,0.02034103991633889,-0.012568879876666085,-0.0005196333241244392
10.656,0.02934043582322808,0.025761772737608688,0.03426873888187041,0.02290766375706573,0.026633192696165577,0.020408560061964967,-0.0124904401594663,-0.0004302740353509449
10.66,0.029410244787349958,0.02577312146265036,0.03424308504123,0.022952963289795094,0.026394154214510548,0.020491768151030997,-0.012412095809703838,-0.0003422022069813377
10.664,0.029863526216955528,0.02590062772635384,0.03413694108348731,0.0231926693435114,0.025700213056815423,0.020970846472432973,-0.011903835052480426,0.00018765927479618013
10.668,0.029709269387082394,0.026150633463301244,0.034769465611545154,0.023402382338188997,0.026379038475694536,0.02079837446203077,-0.012167049179497335,-8.370876811201408e-05
10.672,0.02927744563087494,0.025875021569432086,0.03448522296459809,0.022955919680352165,0.027067972842930103,0.020349336883386162,-0.012581373010955656,-0.0005193949055311268
10.676,0.029348160585651404,0.025769640551187998,0.034276415960575075,0.02291929858441938,0.02664292017477272,0.020418525959165424,-0.012495685368519173,-0.0004295110958523452
10.68,0.02942097362404902,0.025781466113416297,0.034248711720032174,0.02295811313141064,0.026401402139747246,0.02049868229023706,-0.012411285186486577,-0.000344300290602487
10.684,0.02986681639354324,0.025899149531075305,0.0341374656043926,0.023193050813260698,0.025698734861536884,0.02096965437946641,-0.01190931868012661,0.00017778874503304604
10.688,0.02970750508949188,0.026148583063398755,0.034771516011447644,0.023399664366225238,0.026379944466349125,0.02079112653679407,-0.012177539597603081,-0.00010092259054917066
10.692,0.029284359770081002,0.02587926542039305,0.03449094501083759,0.022958065447691977,0.02707398099148157,0.020347477218358324,-0.012581849848142281,-0.0005275965051410739
10.696,0.029347826799620766,0.025771500216215833,0.03428189958822126,0.022915150100895742,0.02664826075126292,0.02041494968026574,-0.012499643117168157,-0.00044062140230070385
10.7,0.029432656135121325,0.025790478336243504,0.03425805772889001,0.02296154635915434,0.026411415720666364,0.020500685006420882,-0.012421870972029648,-0.00035231115533778426
