TimeStamp,ch1,ch2
340326.5999,15926.98,14788.39
340326.6039,16080.86,14942.89
340326.6079,16093.07,14952.33
340326.6119,16035.7,14894.77
340326.6159,15956.36,14819.1
340326.6199,15918.88,14789.25
340326.6239,16076.14,14938.45
340326.6279,16111.8,14955.86
340326.6319,16053.82,14901.35
340326.6359,15965.42,14822.01
340326.6399,15933.42,14797.78
340326.6439,16086.01,14950.23
340326.6479,16102.03,14960.34
340326.6519,16037.23,14895.25
340326.6559,15953.97,14816.48
340326.6599,15927.7,14794.11
340326.6639,16081.29,14940.79
340326.6679,16095.59,14948.18
340326.6719,16043.71,14897.78
340326.6759,15960.22,14816.81
340326.6799,15926.55,14788.72
340326.6839,16080.43,14942.12
340326.6878,16099.79,14952.23
340326.6918,16038.28,14887.48
340326.6958,15954.16,14808.85
340326.6998,15921.5,14782.14
340326.7038,16077.14,14936.4
340326.7078,16098.36,14951.52
340326.7118,16032.98,14889.34
340326.7158,15947.68,14812.28
340326.7198,15920.93,14786.63
340326.7238,16081.29,14938.55
340326.7278,16100.6,14950.37
340326.7318,16041.09,14889.05
340326.7358,15960.08,14813.23
340326.7398,15921.31,14784.48
340326.7438,16071.94,14932.63
340326.7478,16098.31,14948.8
340326.7518,16037.75,14888.24
340326.7558,15959.31,14812.57
340326.7598,15921.64,14783.29
340326.7638,16073.09,14935.21
340326.7678,16100.79,14954.95
340326.7718,16043.76,14894.63
340326.7758,15959.88,14815.71
340326.7798,15922.21,14784.86
340326.7838,16076.47,14936.64
340326.7878,16102.36,14955.57
340326.7918,16042.14,14896.82
340326.7958,15965.51,14819.34
340326.7998,15930.8,14792.63
340326.8038,16080.43,14944.13
340326.8078,16104.27,14956.14
340326.8118,16039.18,14893.1
340326.8158,15954.83,14815.52
340326.8197,15919.73,14782.62
340326.8237,16076.81,14939.45
340326.8277,16101.51,14959.67
340326.8317,16039.66,14895.73
340326.8357,15958.84,14815.81
340326.8397,15928.7,14787.63
340326.8437,16083.15,14936.5
340326.8477,16102.65,14954.81
340326.8517,16047.91,14900.02
340326.8557,15968.37,14823.96
340326.8597,15927.03,14790.3
340326.8637,16075.9,14939.31
340326.8677,16104.99,14961.86
340326.8717,16045.33,14903.26
340326.8757,15962.89,14823.53
340326.8797,15925.6,14790.2
340326.8837,16075.71,14935.69
340326.8877,16102.55,14954.33
340326.8917,16044.57,14895.11
340326.8957,15962.27,14816.81
340326.8997,15920.69,14784.05
340326.9037,16070.84,14934.68
340326.9077,16100.07,14958.0
340326.9117,16036.7,14895.01
340326.9157,15958.12,14815.86
340326.9197,15912.58,14776.66
340326.9237,16064.31,14927.1
340326.9277,16094.97,14952.66
340326.9317,16036.18,14888.24
340326.9357,15956.07,14812.66
340326.9397,15918.21,14783.34
340326.9437,16068.7,14931.39
340326.9477,16097.26,14952.57
340326.9517,16040.71,14892.15
340326.9557,15961.94,14816.62
340326.9597,15917.68,14779.71
340326.9637,16072.61,14931.44
340326.9677,16100.17,14950.37
340326.9717,16039.9,14895.92
340326.9757,15965.8,14827.35
340326.9797,15920.74,14789.73
340326.9837,16070.27,14938.5
340326.9877,16103.7,14962.44
340326.9917,16044.95,14899.06
340326.9957,15963.32,14822.58
340326.9997,15916.83,14784.86
340327.0037,16067.65,14931.11
340327.0077,16097.45,14958.1
340327.0117,16035.84,14899.21
340327.0157,15964.08,14825.54
340327.0197,15925.93,14788.77
340327.0237,16075.76,14935.78
340327.0277,16104.89,14960.0
340327.0317,16039.75,14896.92
340327.0357,15963.37,14819.15
340327.0397,15920.69,14781.91
340327.0437,16071.61,14932.92
340327.0477,16107.32,14957.57
340327.0517,16046.43,14891.44
340327.0557,15964.46,14815.81
340327.0597,15916.54,14783.38
340327.0637,16066.55,14933.4
340327.0677,16100.46,14958.67
340327.0717,16039.99,14894.92
340327.0757,15961.98,14816.33
340327.0797,15919.88,14777.23
340327.0836,16059.31,14914.75
340327.0876,16091.63,14945.79
340327.0916,16043.05,14901.59
340327.0956,15957.98,14823.68
340327.0996,15901.62,14779.95
340327.1036,16046.67,14925.39
340327.1076,16083.19,14955.24
340327.1116,16025.97,14896.11
340327.1156,15955.07,14819.34
340327.1196,15906.76,14774.75
340327.1236,16049.82,14916.23
340327.1276,16088.2,14951.95
340327.1316,16029.5,14890.82
340327.1356,15954.02,14815.62
340327.1396,15908.62,14775.8
340327.1436,16053.01,14920.05
340327.1476,16091.3,14950.94
340327.1516,16028.84,14887.72
340327.1556,15950.2,14813.71
340327.1596,15904.81,14770.56
340327.1636,16052.92,14915.04
340327.1676,16086.01,14945.56
340327.1716,16028.12,14889.62
340327.1756,15947.77,14812.33
340327.1796,15899.04,14766.84
340327.1836,16050.87,14914.18
340327.1876,16085.91,14939.69
340327.1916,16021.87,14874.75
340327.1956,15944.39,14801.93
340327.1996,15896.42,14759.92
340327.2036,16051.91,14915.61
340327.2076,16090.82,14951.61
340327.2116,16027.4,14888.05
340327.2155,15949.63,14811.47
340327.2195,15893.65,14759.69
340327.2235,16046.34,14908.22
340327.2275,16086.29,14946.51
340327.2315,16021.83,14884.19
340327.2355,15951.06,14810.47
340327.2395,15904.67,14769.7
340327.2435,16048.43,14916.18
340327.2475,16090.59,14949.51
340327.2515,16035.03,14891.34
340327.2555,15960.22,14817.95
340327.2595,15905.53,14770.51
340327.2635,16049.77,14913.23
340327.2675,16086.25,14945.7
340327.2715,16020.16,14879.94
340327.2755,15952.11,14814.24
340327.2795,15901.71,14773.18
340327.2835,16046.96,14913.23
340327.2875,16087.87,14949.04
340327.2915,16018.73,14890.62
340327.2955,15951.87,14822.25
340327.2995,15908.24,14774.75
340327.3035,16053.06,14914.75
340327.3075,16092.4,14950.8
340327.3115,16023.35,14881.18
340327.3155,15947.06,14808.13
340327.3195,15899.23,14767.7
340327.3235,16044.38,14912.56
340327.3275,16087.87,14950.66
340327.3315,16028.79,14891.72
340327.3355,15951.02,14818.0
340327.3395,15896.37,14767.89
340327.3435,16043.52,14912.8
340327.3475,16086.63,14945.32
340327.3515,16021.54,14881.56
340327.3555,15943.0,14813.38
340327.3595,15890.08,14767.12
340327.3635,16037.61,14905.65
340327.3675,16083.67,14941.5
340327.3715,16026.12,14886.57
340327.3755,15951.3,14814.81
340327.3795,15896.66,14763.98
340327.3835,16045.24,14908.94
340327.3875,16086.72,14942.79
340327.3915,16019.3,14880.85
340327.3955,15947.15,14814.28
340327.3995,15896.37,14765.17
340327.4035,16041.9,14907.31
340327.4075,16086.91,14941.12
340327.4115,16028.74,14883.19
340327.4155,15954.16,14813.38
340327.4195,15897.18,14760.64
340327.4235,16038.9,14902.78
340327.4275,16086.87,14944.08
340327.4315,16027.12,14882.85
340327.4355,15958.5,14814.9
340327.4395,15902.9,14766.22
340327.4435,16039.56,14904.41
340327.4475,16084.34,14944.46
340327.4515,16025.12,14882.52
340327.4555,15951.21,14811.9
340327.4595,15896.08,14761.16
340327.4635,16038.04,14900.11
340327.4675,16081.86,14937.83
340327.4715,16022.45,14874.51
340327.4755,15956.79,14812.04
340327.4794,15899.71,14762.93
340327.4834,16036.94,14902.16
340327.4874,16082.96,14942.98
340327.4914,16018.77,14875.08
340327.4954,15944.2,14803.55
340327.4994,15892.89,14759.54
340327.5034,16035.75,14903.45
340327.5074,16085.91,14944.22
340327.5114,16024.16,14876.46
340327.5154,15950.78,14801.03
340327.5194,15896.37,14751.48
340327.5234,16039.04,14894.63
340327.5274,16091.78,14944.32
340327.5314,16026.69,14883.19
340327.5354,15954.78,14815.62
340327.5394,15899.52,14763.45
340327.5434,16037.51,14902.59
340327.5474,16085.77,14945.32
340327.5514,16028.79,14882.04
340327.5554,15959.07,14810.66
340327.5594,15897.8,14757.4
340327.5634,16037.37,14897.11
340327.5674,16088.06,14938.07
340327.5714,16028.55,14877.94
340327.5754,15956.69,14810.66
340327.5794,15901.95,14759.83
340327.5834,16043.47,14904.31
340327.5874,16091.54,14947.32
340327.5914,16024.78,14880.47
340327.5954,15949.78,14808.61
340327.5994,15889.5,14753.44
340327.6034,16033.84,14896.78
340327.6074,16086.34,14944.75
340327.6113,16024.88,14882.04
340327.6153,15952.35,14809.8
340327.6193,15890.5,14752.53
340327.6233,16028.02,14889.53
340327.6273,16086.96,14942.74
340327.6313,16028.98,14882.66
340327.6353,15957.36,14815.05
340327.6393,15892.6,14758.97
340327.6433,16030.22,14896.68
340327.6473,16084.86,14945.99
340327.6513,16022.78,14881.28
340327.6553,15953.45,14812.19
340327.6593,15892.46,14752.34
340327.6633,16026.78,14886.29
340327.6673,16080.76,14932.97
340327.6713,16022.49,14875.75
340327.6753,15953.35,14809.37
340327.6793,15890.84,14753.72
340327.6833,16027.93,14892.01
340327.6873,16086.72,14940.84
340327.6913,16024.64,14876.65
340327.6953,15951.59,14808.75
340327.6993,15888.88,14752.96
340327.7033,16022.21,14888.62
340327.7073,16081.34,14940.79
340327.7113,16019.44,14875.08
340327.7153,15947.3,14806.18
340327.7193,15882.4,14747.43
340327.7233,16020.82,14884.86
340327.7273,16079.33,14938.5
340327.7313,16015.2,14875.8
340327.7353,15946.15,14811.42
340327.7393,15880.06,14756.82
340327.7432,16008.71,14887.95
340327.7472,16070.8,14937.31
340327.7512,16012.58,14871.98
340327.7552,15943.1,14802.74
340327.7592,15880.59,14743.14
340327.7632,16019.01,14880.9
340327.7672,16081.34,14940.22
340327.7712,16025.78,14879.85
340327.7752,15949.3,14809.61
340327.7792,15880.35,14750.05
340327.7832,16018.92,14884.0
340327.7872,16077.33,14939.83
340327.7912,16011.29,14877.18
340327.7952,15938.19,14808.66
340327.7992,15873.0,14746.95
340327.8032,16018.92,14884.19
340327.8072,16085.34,14940.93
340327.8112,16019.78,14877.7
340327.8152,15952.54,14812.81
340327.8192,15890.41,14758.3
340327.8232,16015.58,14883.9
340327.8272,16075.28,14937.21
340327.8312,16015.91,14879.23
340327.8352,15945.15,14812.42
340327.8392,15872.29,14745.9
340327.8432,16005.47,14879.09
340327.8472,16075.14,14941.26
340327.8512,16016.06,14880.8
340327.8552,15948.39,14809.28
340327.8592,15880.16,14747.19
340327.8632,16011.05,14879.09
340327.8672,16075.52,14932.06
340327.8712,16010.19,14868.93
340327.8752,15943.91,14806.51
340327.8792,15875.44,14740.14
340327.8832,16006.19,14873.84
340327.8872,16069.27,14934.73
340327.8912,16008.43,14872.36
340327.8952,15939.29,14802.74
340327.8992,15871.53,14742.76
340327.9032,16011.05,14875.99
340327.9072,16072.9,14929.58
340327.9112,15999.84,14861.82
340327.9152,15926.32,14789.15
340327.9192,15885.02,14740.75
340327.9232,16030.03,14886.62
340327.9272,16089.58,14939.5
340327.9312,16028.07,14876.8
340327.9352,15959.74,14814.52
340327.9392,15891.36,14751.29
340327.9432,16026.17,14889.43
340327.9472,16096.78,14953.81
340327.9512,16036.27,14891.58
340327.9552,15963.75,14823.01
340327.9592,15895.27,14756.59
340327.9632,16026.93,14886.67
340327.9672,16092.92,14947.18
340327.9712,16031.55,14885.57
340327.9752,15955.02,14817.53
340327.9792,15881.11,14749.67
340327.9832,16017.58,14883.71
340327.9872,16091.25,14946.37
340327.9912,16030.27,14884.76
340327.9952,15959.88,14821.82
340327.9992,15885.31,14756.82
340328.0032,16017.72,14885.76
340328.0071,16090.59,14945.65
340328.0111,16023.59,14879.75
340328.0151,15953.26,14811.99
340328.0191,15887.02,14748.77
340328.0231,16026.74,14884.95
340328.0271,16095.78,14947.65
340328.0311,16028.02,14880.09
340328.0351,15965.18,14823.92
340328.0391,15896.18,14762.45
340328.0431,16022.02,14889.67
340328.0471,16091.97,14951.71
340328.0511,16031.65,14890.34
340328.0551,15963.94,14826.16
340328.0591,15893.99,14758.4
340328.0631,16020.97,14886.81
340328.0671,16098.31,14958.29
340328.0711,16041.09,14896.16
340328.0751,15970.52,14825.97
340328.0791,15892.08,14757.54
340328.0831,16016.34,14880.71
340328.0871,16095.31,14950.23
340328.0911,16032.89,14886.24
340328.0951,15965.85,14821.86
340328.0991,15888.98,14756.35
340328.1031,16016.39,14881.18
340328.1071,16090.35,14942.89
340328.1111,16026.93,14881.37
340328.1151,15959.12,14816.67
340328.1191,15886.17,14752.68
340328.1231,16015.58,14882.38
340328.1271,16091.01,14951.28
340328.1311,16024.69,14882.28
340328.1351,15962.27,14818.43
340328.139,15892.27,14751.72
340328.143,16013.58,14870.5
340328.147,16090.3,14945.22
340328.151,16033.13,14891.24
340328.155,15963.75,14824.58
340328.159,15889.12,14756.25
340328.163,16017.77,14884.52
340328.167,16094.54,14951.52
340328.171,16032.89,14883.42
340328.175,15966.23,14822.68
340328.179,15890.46,14757.63
340328.183,16014.86,14879.09
340328.187,16093.97,14952.71
340328.191,16033.17,14893.72
340328.195,15964.41,14826.97
340328.199,15885.5,14751.87
340328.203,16013.91,14878.42
340328.207,16096.78,14952.9
340328.211,16035.75,14891.48
340328.215,15972.76,14830.83
340328.219,15896.66,14759.21
340328.223,16022.87,14878.89
340328.227,16101.41,14950.99
340328.231,16039.18,14890.72
340328.235,15973.71,14827.49
340328.239,15898.56,14761.35
340328.243,16019.49,14885.38
340328.247,16097.64,14957.81
340328.251,16033.99,14896.3
340328.255,15966.61,14829.35
340328.259,15898.61,14764.07
340328.263,16021.64,14886.29
340328.267,16105.18,14954.38
340328.2709,16050.29,14900.07
340328.2749,15981.91,14837.79
340328.2789,15907.96,14765.26
340328.2829,16027.79,14887.72
340328.2869,16104.8,14958.76
340328.2909,16046.24,14896.49
340328.2949,15979.24,14833.83
340328.2989,15902.85,14763.07
340328.3029,16025.74,14881.76
340328.3069,16106.04,14954.09
340328.3109,16044.48,14898.44
340328.3149,15984.25,14841.22
340328.3189,15907.77,14767.27
340328.3229,16024.26,14881.37
340328.3269,16107.47,14960.96
340328.3309,16045.72,14902.55
340328.3349,15984.87,14838.03
340328.3389,15908.62,14765.07
340328.3429,16029.31,14886.81
340328.3469,16111.76,14960.91
340328.3509,16046.24,14898.83
340328.3549,15981.25,14837.65
340328.3589,15904.24,14766.27
340328.3629,16026.26,14889.39
340328.3669,16110.95,14964.39
340328.3709,16051.2,14897.73
340328.3749,15985.35,14834.22
340328.3789,15904.33,14763.74
340328.3829,16023.54,14884.66
340328.3869,16107.37,14960.96
340328.3909,16044.76,14903.69
340328.3949,15981.58,14841.13
340328.3989,15904.86,14768.84
340328.4029,16026.83,14888.81
340328.4069,16112.14,14965.58
340328.4109,16046.57,14901.45
340328.4149,15979.34,14836.74
340328.4189,15901.14,14763.74
340328.4229,16017.96,14883.71
340328.4269,16105.32,14963.1
340328.4309,16048.0,14899.88
340328.4349,15982.77,14836.93
340328.4389,15902.33,14764.55
340328.4429,16022.68,14888.43
340328.4469,16110.33,14970.02
340328.4509,16049.2,14905.22
340328.4549,15984.82,14840.08
340328.4589,15902.43,14768.32
340328.4629,16020.16,14884.09
340328.4669,16111.9,14964.73
340328.4709,16050.63,14906.22
340328.4749,15985.4,14844.32
340328.4789,15906.38,14768.08
340328.4829,16017.25,14884.04
340328.4869,16103.03,14966.73
340328.4909,16048.58,14909.79
340328.4949,15987.59,14848.14
340328.4989,15903.86,14770.8
340328.5029,16019.3,14886.62
340328.5069,16104.41,14965.97
340328.5109,16039.85,14901.69
340328.5149,15979.24,14837.98
340328.5189,15905.57,14764.98
340328.5229,16014.63,14879.13
340328.5269,16103.46,14964.82
340328.5309,16049.63,14903.12
340328.5348,15984.97,14839.7
340328.5388,15905.91,14767.03
340328.5428,16022.97,14883.85
340328.5468,16113.19,14968.83
340328.5508,16048.81,14905.55
340328.5548,15979.43,14841.99
340328.5588,15891.36,14762.16
340328.5628,16005.47,14873.51
340328.5668,16098.02,14957.48
340328.5708,16039.99,14896.78
340328.5748,15982.01,14842.42
340328.5788,15900.28,14767.36
340328.5828,16011.76,14878.89
340328.5868,16105.08,14963.1
340328.5908,16045.33,14902.78
340328.5948,15981.72,14846.47
340328.5988,15894.13,14771.13
340328.6028,16006.57,14880.71
340328.6068,16100.93,14961.67
340328.6108,16045.76,14900.83
340328.6148,15979.91,14839.65
340328.6188,15899.95,14765.36
340328.6228,16009.05,14875.84
340328.6268,16099.03,14957.57
340328.6308,16045.52,14905.03
340328.6348,15987.11,14849.24
340328.6388,15900.9,14768.65
340328.6428,16009.76,14880.13
340328.6468,16105.13,14961.91
340328.6508,16042.9,14901.31
340328.6548,15972.85,14837.6
340328.6588,15892.17,14758.25
340328.6628,16017.49,14880.37
340328.6667,16116.95,14972.93
340328.6707,16051.96,14909.08
340328.6747,15980.05,14843.8
340328.6787,15892.22,14763.45
340328.6827,15995.17,14869.21
340328.6867,16095.59,14962.39
340328.6907,16044.14,14905.84
340328.6947,15986.54,14850.05
340328.6987,15901.09,14772.32
340328.7027,16001.18,14876.56
340328.7067,16099.03,14967.01
340328.7107,16038.61,14903.93
340328.7147,15975.72,14840.37
340328.7187,15893.46,14762.74
340328.7227,16005.95,14878.61
340328.7267,16104.75,14969.11
340328.7307,16040.47,14906.36
340328.7347,15972.33,14841.18
340328.7387,15885.88,14758.78
340328.7427,15996.98,14867.36
340328.7467,16096.64,14959.48
340328.7507,16040.47,14901.5
340328.7547,15979.1,14838.94
340328.7587,15893.32,14757.54
340328.7627,15997.41,14864.97
340328.7667,16098.41,14960.72
340328.7707,16038.37,14902.02
340328.7747,15975.29,14841.22
340328.7787,15893.37,14759.11
340328.7827,15996.03,14864.07
340328.7867,16094.88,14958.48
340328.7907,16035.56,14897.4
340328.7947,15977.43,14837.98
340328.7987,15896.47,14761.59
340328.8027,16002.37,14868.88
340328.8067,16104.22,14963.2
340328.8107,16047.1,14902.88
340328.8147,15985.3,14839.17
340328.8187,15897.94,14757.11
340328.8227,15996.98,14861.92
340328.8267,16096.78,14958.1
340328.8307,16044.52,14901.78
340328.8347,15983.96,14840.56
340328.8387,15896.61,14758.54
340328.8427,16000.03,14865.69
340328.8467,16100.79,14959.77
340328.8507,16042.04,14896.82
340328.8547,15979.96,14838.03
340328.8587,15898.56,14763.31
340328.8627,15999.7,14866.5
340328.8667,16100.12,14957.19
340328.8707,16039.71,14894.3
340328.8747,15979.82,14833.83
340328.8787,15888.12,14748.24
340328.8827,15987.02,14853.05
340328.8867,16091.78,14950.52
340328.8907,16033.79,14894.68
340328.8947,15977.67,14841.22
340328.8987,15888.65,14756.73
340328.9027,15984.11,14855.01
340328.9067,16089.73,14951.04
340328.9107,16032.32,14891.1
340328.9147,15979.24,14839.65
340328.9187,15895.65,14762.02
340328.9227,15988.3,14857.48
340328.9267,16089.3,14951.99
340328.9306,16034.32,14893.68
340328.9346,15974.81,14834.88
340328.9386,15887.21,14752.29
340328.9426,15988.59,14855.2
340328.9466,16096.02,14956.14
340328.9506,16039.42,14897.78
340328.9546,15974.09,14835.17
340328.9586,15882.06,14749.77
340328.9626,15982.92,14848.85
340328.9666,16089.35,14946.89
340328.9706,16029.26,14881.8
340328.9746,15969.47,14821.67
340328.9786,15885.5,14743.23
340328.9826,15975.72,14841.03
340328.9866,16079.95,14942.84
340328.9906,16027.36,14887.05
340328.9946,15969.18,14829.59
340328.9986,15878.15,14744.14
340329.0026,15972.04,14835.5
340329.0066,16081.53,14934.73
340329.0106,16026.78,14882.8
340329.0146,15963.75,14823.58
340329.0186,15872.77,14739.42
340329.0226,15968.71,14835.79
340329.0266,16076.47,14933.87
340329.0306,16020.82,14874.03
340329.0346,15959.65,14814.19
340329.0386,15873.39,14736.99
340329.0426,15967.42,14834.07
340329.0466,16079.81,14938.59
340329.0506,16026.21,14883.71
340329.0546,15962.17,14828.16
340329.0586,15875.06,14744.05
340329.0625,15967.8,14834.5
340329.0665,16078.0,14937.78
340329.0705,16022.4,14881.33
340329.0745,15962.75,14823.87
340329.0785,15876.72,14739.56
340329.0825,15966.85,14828.64
340329.0865,16079.71,14933.54
340329.0905,16027.12,14879.9
340329.0945,15964.22,14824.2
340329.0985,15868.47,14736.84
340329.1025,15953.83,14825.16
340329.1065,16072.99,14939.36
340329.1105,16024.54,14884.9
340329.1145,15967.9,14825.63
340329.1185,15872.67,14740.04
340329.1225,15960.41,14825.78
340329.1265,16068.75,14929.44
340329.1305,16017.11,14878.94
340329.1345,15967.04,14825.82
340329.1385,15880.87,14742.09
340329.1425,15967.75,14831.02
340329.1465,16080.81,14937.55
340329.1505,16024.88,14880.04
340329.1545,15961.6,14821.91
340329.1585,15869.14,14735.56
340329.1625,15954.26,14818.34
340329.1665,16074.47,14927.34
340329.1705,16026.21,14872.12
340329.1745,15968.75,14819.34
340329.1785,15873.62,14733.46
340329.1825,15955.5,14821.53
340329.1865,16074.85,14932.59
340329.1905,16024.11,14877.13
340329.1944,15964.89,14820.29
340329.1984,15871.19,14735.13
340329.2024,15955.16,14821.86
340329.2064,16066.84,14926.86
340329.2104,16017.39,14871.27
340329.2144,15959.31,14813.85
340329.2184,15866.76,14728.45
340329.2224,15956.83,14824.06
340329.2264,16076.14,14939.74
340329.2304,16022.35,14884.28
340329.2344,15965.18,14824.15
340329.2384,15871.19,14732.36
340329.2424,15952.73,14817.81
340329.2464,16070.8,14927.91
340329.2504,16018.54,14876.89
340329.2544,15956.64,14818.24
340329.2584,15865.95,14732.36
340329.2624,15952.64,14820.39
340329.2664,16070.84,14932.06
340329.2704,16022.21,14880.23
340329.2744,15967.04,14822.29
340329.2784,15871.91,14730.22
340329.2824,15948.73,14812.95
340329.2864,16071.27,14930.01
340329.2904,16021.49,14880.75
340329.2944,15964.8,14823.1
340329.2984,15871.43,14734.89
340329.3024,15949.68,14817.62
340329.3064,16065.31,14927.82
340329.3104,16014.77,14874.7
340329.3144,15954.07,14818.34
340329.3184,15859.89,14731.65
340329.3224,15945.87,14814.57
340329.3264,16069.89,14927.29
340329.3304,16018.01,14876.32
340329.3344,15956.21,14821.44
340329.3384,15865.47,14733.36
340329.3424,15945.48,14813.33
340329.3464,16066.79,14928.39
340329.3504,16022.87,14883.9
340329.3544,15961.32,14826.97
340329.3584,15865.23,14734.46
340329.3624,15945.82,14815.95
340329.3664,16068.84,14932.06
340329.3704,16019.97,14879.13
340329.3744,15961.94,14824.11
340329.3784,15871.29,14733.36
340329.3824,15945.67,14812.23
340329.3864,16064.98,14928.77
340329.3904,16011.62,14876.99
340329.3944,15952.73,14820.86
340329.3984,15871.0,14736.84
340329.4024,15948.3,14815.28
340329.4064,16062.88,14924.38
340329.4104,16016.1,14872.74
340329.4144,15962.17,14817.67
340329.4184,15863.8,14726.31
340329.4224,15937.28,14807.23
340329.4264,16064.69,14926.96
340329.4304,16018.2,14875.37
340329.4344,15962.03,14823.63
340329.4384,15869.91,14739.18
340329.4424,15941.05,14814.38
340329.4464,16061.36,14926.15
340329.4504,16010.57,14873.51
340329.4544,15957.41,14821.05
340329.4583,15867.38,14734.13
340329.4623,15939.91,14807.7
340329.4663,16061.88,14923.86
340329.4703,16014.29,14880.61
340329.4743,15951.59,14821.25
340329.4783,15857.84,14727.83
340329.4823,15934.28,14803.36
340329.4863,16059.02,14925.39
340329.4903,16010.1,14880.47
340329.4943,15954.88,14826.35
340329.4983,15862.47,14734.37
340329.5023,15931.37,14808.7
340329.5063,16060.88,14924.67
340329.5103,16020.92,14877.75
340329.5143,15965.27,14826.25
340329.5183,15870.05,14736.99
340329.5223,15937.04,14807.56
340329.5263,16061.02,14923.48
340329.5303,16013.05,14871.74
340329.5343,15958.98,14818.24
340329.5383,15867.09,14735.65
340329.5423,15934.61,14808.42
340329.5463,16062.55,14927.96
340329.5503,16017.25,14876.37
340329.5543,15962.98,14819.72
340329.5583,15872.39,14734.22
340329.5623,15942.62,14810.71
340329.5663,16067.75,14931.54
340329.5703,16018.82,14880.18
340329.5743,15962.27,14823.58
340329.5783,15866.47,14735.7
340329.5823,15931.04,14807.99
340329.5863,16059.35,14928.91
340329.5902,16012.91,14875.46
340329.5942,15960.27,14821.82
340329.5982,15865.14,14734.17
340329.6022,15930.56,14802.36
340329.6062,16061.4,14922.43
340329.6102,16016.39,14878.23
340329.6142,15957.79,14828.25
340329.6182,15863.23,14740.04
340329.6222,15933.71,14808.66
340329.6262,16066.6,14930.11
340329.6302,16017.3,14879.04
340329.6342,15958.36,14822.53
340329.6382,15869.33,14734.56
340329.6422,15936.57,14804.27
340329.6462,16062.45,14928.15
340329.6502,16016.2,14879.56
340329.6542,15957.41,14820.24
340329.6582,15855.46,14732.41
340329.6622,15929.03,14811.61
340329.6662,16067.7,14936.02
340329.6702,16016.87,14882.28
340329.6742,15963.03,14831.78
340329.6782,15876.72,14743.85
340329.6822,15942.77,14821.25
340329.6862,16081.24,14961.2
340329.6902,16054.2,14939.98
340329.6942,16027.98,14918.85
340329.6982,15977.77,14852.95
340329.7022,16078.33,14964.39
340329.7062,16260.48,15139.2
340329.7102,16266.06,15132.05
340329.7142,16247.32,15104.82
340329.7182,16177.99,15036.39
340329.7222,16261.87,15115.64
340329.7262,16413.6,15250.73
340329.7302,16367.82,15200.47
340329.7342,16295.29,15135.48
340329.7382,16188.77,15033.44
340329.7422,16243.7,15086.51
340329.7462,16352.56,15189.94
340329.7502,16292.81,15122.61
340329.7542,16220.76,15047.36
340329.7582,16105.03,14938.88
340329.7622,16151.1,14990.38
340329.7662,16266.87,15108.78
340329.7702,16200.83,15052.99
340329.7742,16128.4,14986.95
340329.7782,16021.3,14880.8
340329.7822,16068.41,14934.11
340329.7862,16196.78,15056.42
340329.7902,16143.85,14992.86
340329.7942,16076.14,14925.53
340329.7982,15975.0,14837.55
340329.8022,16021.06,14889.77
340329.8062,16141.65,15006.73
340329.8102,16091.25,14955.67
340329.8142,16028.31,14892.2
340329.8182,15928.03,14795.21
340329.8222,15984.49,14857.48
340329.8262,16113.0,14979.65
340329.8302,16064.55,14928.77
340329.8342,16003.75,14869.98
340329.8382,15907.96,14775.33
340329.8422,15963.99,14833.98
340329.8462,16095.5,14961.29
340329.8502,16052.39,14915.33
340329.8541,15989.93,14855.1
340329.8581,15890.03,14761.69
340329.8621,15946.06,14819.0
340329.8661,16081.05,14943.7
340329.8701,16042.0,14899.54
340329.8741,15980.67,14842.8
340329.8781,15882.06,14748.62
340329.8821,15936.42,14810.13
340329.8861,16067.79,14933.97
340329.8901,16032.65,14892.87
340329.8941,15979.2,14838.13
340329.8981,15880.44,14744.71
340329.9021,15930.85,14807.7
340329.9061,16063.5,14935.16
340329.9101,16025.59,14890.48
340329.9141,15968.8,14838.7
340329.9181,15874.2,14748.43
340329.9221,15929.61,14806.61
340329.9261,16071.85,14939.02
340329.9301,16032.22,14894.87
340329.9341,15972.81,14838.89
340329.9381,15881.97,14752.96
340329.9421,15934.56,14811.8
340329.9461,16072.56,14938.74
340329.9501,16031.51,14888.91
340329.9541,15973.43,14833.12
340329.9581,15875.63,14745.05
340329.9621,15924.98,14800.12
340329.9661,16062.83,14928.91
340329.9701,16021.02,14887.05
340329.9741,15964.56,14836.22
340329.9781,15868.9,14745.43
340329.9821,15922.93,14801.07
340329.986,16064.22,14934.45
340329.99,16016.06,14887.62
340329.994,15958.07,14829.4
340329.998,15871.86,14745.19
340330.002,15922.5,14799.45
340330.006,16060.45,14930.97
340330.01,16022.06,14888.72
340330.014,15967.23,14834.6
340330.018,15871.24,14745.33
340330.022,15919.88,14797.02
340330.026,16062.79,14935.11
340330.03,16025.45,14892.72
340330.034,15961.6,14830.78
340330.038,15870.76,14746.0
340330.042,15920.31,14796.07
340330.046,16052.15,14921.81
340330.05,16013.2,14879.13
340330.054,15957.41,14823.1
340330.058,15859.27,14734.94
340330.062,15907.0,14792.73
340330.066,16053.54,14929.01
340330.07,16016.77,14882.52
340330.074,15944.34,14805.32
340330.078,15840.53,14707.71
340330.082,15898.32,14787.48
340330.086,16052.63,14932.44
340330.09,16017.34,14890.48
340330.094,15950.92,14829.3
340330.098,15850.64,14741.33
340330.102,15891.36,14789.3
340330.106,16034.51,14919.66
