70.7090,1789.71,1277.59,1616.86,1245.50,1391.94,1531.27,1484.39,1460.22,1201.68,1460.55,1389.22,1544.14,1303.82,1296.95,1312.30,1103.97
70.7130,1898.77,1388.74,1725.58,1355.60,1501.37,1639.41,1593.73,1569.08,1312.69,1570.61,1499.13,1654.05,1413.15,1406.34,1421.74,1214.08
70.7170,1965.09,1455.26,1793.15,1421.59,1568.70,1706.46,1661.11,1635.27,1378.73,1636.22,1565.84,1720.95,1479.53,1471.90,1487.78,1280.93
70.7210,2042.72,1532.13,1868.77,1498.84,1644.66,1783.47,1738.36,1713.28,1455.31,1712.70,1642.61,1798.58,1557.30,1549.20,1565.03,1357.79
70.7250,2160.60,1650.24,1986.07,1616.53,1762.68,1900.72,1856.28,1832.15,1573.75,1830.91,1759.91,1915.60,1675.08,1667.31,1682.42,1476.19
70.7290,2235.70,1726.20,2062.27,1693.54,1839.21,1976.20,1932.86,1907.11,1649.14,1906.54,1836.20,1990.32,1748.99,1742.65,1758.77,1552.15
70.7330,2238.80,1728.49,2065.85,1695.73,1841.59,1980.02,1936.10,1909.30,1651.57,1909.78,1839.21,1993.37,1751.71,1745.84,1761.25,1553.68
70.7370,2225.45,1715.04,2051.97,1680.47,1827.19,1966.05,1921.61,1896.10,1636.89,1895.57,1824.81,1978.59,1738.93,1732.78,1747.42,1539.52
70.7410,2202.51,1691.87,2030.04,1659.77,1804.30,1943.25,1898.62,1872.92,1614.14,1872.73,1802.40,1956.46,1716.09,1709.94,1725.15,1518.44
70.7450,2183.20,1672.79,2010.97,1639.56,1784.23,1923.99,1879.02,1852.89,1595.45,1853.90,1782.75,1936.87,1696.30,1690.29,1704.55,1498.60
70.7490,2161.79,1651.00,1989.56,1618.62,1762.68,1902.87,1858.43,1831.53,1574.90,1832.53,1761.77,1915.41,1674.13,1669.60,1684.24,1477.43
70.7530,2089.26,1576.14,1914.79,1543.24,1688.77,1829.39,1783.99,1757.91,1501.47,1758.48,1688.48,1841.02,1600.46,1595.97,1610.71,1404.67
70.7570,1961.76,1449.87,1787.81,1415.54,1561.59,1702.36,1656.25,1631.07,1374.05,1631.07,1561.36,1715.28,1474.67,1468.09,1483.49,1276.68
70.7610,1809.88,1298.81,1636.12,1265.00,1411.25,1551.06,1505.09,1479.96,1222.56,1479.72,1411.39,1562.88,1323.60,1317.64,1331.47,1124.67
70.7650,1717.90,1207.07,1544.19,1173.07,1319.17,1458.26,1413.30,1388.60,1131.68,1388.12,1318.36,1472.28,1231.86,1226.57,1241.11,1033.02
70.7690,1593.30,1082.37,1419.74,1047.66,1194.29,1334.14,1287.70,1263.57,1006.27,1264.52,1193.09,1347.69,1107.84,1101.92,1116.47,908.76
70.7730,1418.92,906.18,1244.21,873.14,1019.53,1159.24,1112.70,1087.09,831.79,1090.29,1018.52,1173.07,932.55,926.88,941.47,734.52
70.7770,1251.60,738.76,1076.32,706.96,851.54,991.96,944.81,920.30,663.90,923.11,851.87,1005.46,765.09,759.36,774.53,567.29
70.7810,1050.00,539.11,875.62,506.64,650.55,791.60,744.87,719.69,464.39,722.31,651.50,806.05,564.72,559.19,575.21,367.83
70.7850,887.54,376.13,713.01,343.23,487.90,627.99,582.17,554.75,302.36,561.38,490.62,645.21,402.55,396.87,411.32,204.47
70.7890,696.52,185.11,522.09,150.87,297.02,436.40,390.96,363.92,112.68,370.41,300.17,454.14,212.72,206.52,220.49,13.21
70.7930,488.33,-22.36,314.86,-56.65,89.98,229.17,183.34,157.69,-95.46,162.74,92.94,245.71,5.25,-0.52,13.07,-193.45
70.7970,263.36,-246.57,88.88,-282.24,-135.52,4.15,-41.77,-67.19,-320.10,-61.70,-132.18,20.55,-220.01,-225.02,-210.09,-418.00
70.8010,22.79,-486.71,-151.87,-523.14,-376.18,-235.75,-283.10,-308.70,-560.09,-302.74,-372.51,-219.15,-460.20,-465.68,-450.94,-657.84
70.8050,-139.33,-649.40,-314.57,-686.26,-538.64,-398.35,-445.32,-471.40,-722.22,-463.49,-534.25,-379.66,-621.80,-628.28,-613.31,-819.40
70.8090,-315.19,-825.36,-489.28,-860.79,-714.49,-574.21,-621.08,-645.97,-896.93,-638.63,-709.34,-555.32,-796.75,-802.14,-787.40,-995.06
70.8130,-542.78,-1054.43,-717.97,-1089.05,-942.80,-802.47,-849.58,-874.95,-1125.72,-866.65,-937.70,-784.83,-1025.20,-1029.06,-1014.95,-1222.71
70.8170,-739.77,-1250.55,-915.38,-1284.65,-1138.73,-999.64,-1046.37,-1070.88,-1320.17,-1062.54,-1133.20,-980.42,-1221.04,-1225.71,-1210.88,-1417.97
70.8210,-928.12,-1441.00,-1104.78,-1474.00,-1327.23,-1189.04,-1235.82,-1259.90,-1509.29,-1250.79,-1322.22,-1168.82,-1408.77,-1414.11,-1399.85,-1606.23
70.8250,-1069.74,-1582.05,-1246.07,-1616.14,-1468.71,-1330.09,-1377.63,-1402.66,-1650.43,-1393.22,-1463.27,-1310.21,-1550.01,-1555.30,-1541.81,-1748.47
70.8290,-1158.09,-1670.31,-1334.19,-1704.93,-1558.49,-1418.11,-1465.65,-1490.78,-1738.83,-1480.20,-1550.48,-1397.94,-1637.75,-1643.04,-1630.35,-1836.87
70.8330,-1336.29,-1847.93,-1512.96,-1882.98,-1736.83,-1596.31,-1644.42,-1667.83,-1915.79,-1658.30,-1727.82,-1575.28,-1815.27,-1820.61,-1808.17,-2014.49
70.8370,-1506.14,-2017.12,-1682.85,-2052.36,-1907.02,-1766.30,-1813.84,-1839.21,-2085.69,-1828.86,-1898.48,-1744.37,-1984.50,-1990.46,-1976.97,-2184.49
70.8410,-1629.35,-2142.48,-1806.55,-2176.95,-2031.28,-1889.71,-1938.53,-1963.81,-2209.23,-1952.36,-2023.89,-1868.01,-2109.05,-2115.58,-2100.94,-2307.37
70.8450,-1699.83,-2213.05,-1876.55,-2247.76,-2100.52,-1960.37,-2008.53,-2034.33,-2280.33,-2022.55,-2092.79,-1939.11,-2179.72,-2186.87,-2170.85,-2377.32
70.8490,-1764.35,-2277.47,-1941.63,-2312.95,-2165.65,-2026.65,-2074.24,-2099.70,-2345.04,-2087.45,-2156.83,-2004.29,-2245.33,-2251.15,-2236.22,-2442.07
70.8530,-1818.85,-2330.11,-1995.37,-2365.88,-2219.58,-2080.15,-2126.84,-2153.21,-2399.30,-2140.76,-2210.67,-2057.41,-2298.07,-2303.70,-2289.96,-2495.86
70.8570,-1886.13,-2397.63,-2063.56,-2433.20,-2286.29,-2147.05,-2194.93,-2220.92,-2467.01,-2207.61,-2278.81,-2123.83,-2365.68,-2370.93,-2356.58,-2563.81
70.8610,-1896.38,-2408.84,-2073.96,-2444.12,-2297.02,-2156.83,-2206.28,-2231.41,-2476.88,-2219.06,-2290.20,-2134.32,-2376.99,-2382.23,-2367.74,-2573.49
70.8650,-1853.66,-2364.92,-2030.61,-2399.49,-2253.53,-2113.44,-2162.17,-2187.35,-2433.11,-2175.47,-2246.67,-2091.41,-2332.50,-2339.32,-2323.63,-2530.77
70.8690,-1790.29,-2301.26,-1967.19,-2335.88,-2190.40,-2050.45,-2098.56,-2123.59,-2369.74,-2112.34,-2182.53,-2029.23,-2268.84,-2275.80,-2260.97,-2467.97
70.8730,-1777.41,-2289.06,-1954.75,-2323.68,-2177.29,-2038.48,-2086.12,-2111.48,-2356.72,-2099.94,-2168.46,-2016.88,-2256.44,-2263.36,-2248.34,-2453.80
70.8770,-1721.48,-2234.08,-1898.62,-2268.12,-2121.93,-1983.36,-2030.56,-2055.22,-2300.64,-2044.01,-2112.48,-1960.80,-2200.79,-2207.95,-2192.83,-2399.11
70.8810,-1643.51,-2156.78,-1820.28,-2190.21,-2045.35,-1904.49,-1952.41,-1976.73,-2224.25,-1966.57,-2035.81,-1884.27,-2124.07,-2129.60,-2113.96,-2321.86
70.8850,-1503.04,-2016.07,-1680.04,-2050.21,-1903.87,-1763.20,-1810.69,-1836.49,-2084.83,-1826.43,-1895.86,-1743.22,-1983.02,-1989.08,-1974.20,-2181.91
70.8890,-1364.04,-1876.69,-1541.09,-1911.40,-1763.15,-1624.20,-1671.22,-1698.26,-1945.92,-1687.10,-1758.15,-1603.70,-1843.83,-1850.37,-1835.20,-2041.77
70.8930,-1243.78,-1756.00,-1419.83,-1791.05,-1643.28,-1503.52,-1551.39,-1577.76,-1825.67,-1566.36,-1637.17,-1483.15,-1724.48,-1730.78,-1715.09,-1921.56
70.8970,-1114.18,-1625.68,-1289.94,-1660.82,-1513.43,-1373.77,-1421.88,-1447.15,-1694.77,-1437.90,-1507.09,-1353.12,-1594.40,-1601.41,-1585.77,-1791.72
70.9010,-965.83,-1477.81,-1141.64,-1511.76,-1365.28,-1225.23,-1272.49,-1298.33,-1546.43,-1288.37,-1357.89,-1205.92,-1447.06,-1453.02,-1437.24,-1644.71
70.9050,-755.31,-1267.00,-931.17,-1300.67,-1154.90,-1014.52,-1062.01,-1087.38,-1337.24,-1078.08,-1149.37,-996.16,-1236.96,-1242.40,-1225.95,-1434.85
70.9090,-510.31,-1021.29,-686.84,-1055.86,-909.90,-770.33,-816.77,-842.67,-1092.86,-833.56,-905.56,-751.69,-992.73,-998.21,-981.71,-1190.47
70.9130,-350.52,-862.55,-528.43,-896.88,-751.07,-613.02,-657.27,-683.93,-934.79,-676.35,-746.20,-593.42,-834.18,-839.19,-824.88,-1031.26
70.9170,-195.17,-705.81,-371.41,-741.05,-594.85,-455.67,-501.54,-527.10,-778.53,-520.66,-590.28,-436.21,-677.54,-683.07,-668.19,-875.90
70.9210,1.10,-508.26,-171.47,-542.74,-396.54,-257.06,-302.98,-327.83,-580.98,-322.44,-393.68,-238.56,-479.75,-486.18,-470.21,-678.40
70.9250,223.11,-287.82,49.54,-321.72,-176.00,-35.52,-82.87,-107.86,-359.58,-102.57,-172.19,-18.31,-259.11,-265.03,-249.72,-457.33
70.9290,469.16,-41.77,294.83,-76.48,69.76,209.71,162.84,136.76,-113.96,143.34,74.05,226.93,-13.83,-19.74,-5.15,-212.14
70.9330,694.94,183.25,519.75,149.25,295.07,434.59,387.76,363.02,109.96,367.88,297.12,451.76,209.86,204.47,218.87,12.54
70.9370,864.70,353.53,689.98,319.05,465.77,604.53,558.95,533.39,279.47,538.02,465.97,620.03,379.47,373.70,388.53,182.06
70.9410,1028.59,517.94,853.40,482.42,628.71,768.80,722.31,697.04,442.36,700.43,629.28,783.35,543.07,537.06,551.65,345.66
70.9450,1222.85,713.16,1048.76,678.87,825.02,964.12,918.20,893.16,637.44,895.21,824.74,977.99,738.91,731.95,746.68,540.88
70.9490,1449.01,938.18,1274.30,904.61,1050.71,1189.04,1144.22,1118.90,862.79,1121.00,1050.62,1203.11,964.31,957.01,972.22,766.28
70.9530,1566.27,1054.00,1390.98,1021.81,1167.01,1306.44,1261.00,1235.06,979.81,1237.49,1166.49,1321.22,1080.80,1073.98,1089.05,883.01
70.9570,1674.27,1162.72,1501.13,1130.63,1275.16,1415.97,1370.72,1343.30,1088.29,1346.83,1276.06,1429.13,1189.14,1182.37,1197.96,990.49
70.9610,1791.00,1279.35,1618.00,1247.22,1391.94,1532.17,1485.97,1460.31,1203.20,1461.36,1391.46,1545.10,1305.53,1298.95,1314.74,1106.12
70.9650,1942.11,1431.51,1768.97,1398.95,1544.24,1683.19,1637.65,1612.28,1355.55,1612.81,1542.28,1696.92,1456.36,1449.30,1465.27,1256.99
70.9690,2067.52,1558.16,1896.05,1524.97,1671.12,1809.84,1764.58,1738.69,1481.01,1739.45,1668.26,1823.00,1581.62,1575.99,1590.59,1383.59
70.9730,2116.44,1606.51,1943.87,1572.37,1719.57,1857.95,1812.89,1787.38,1529.41,1787.23,1716.47,1870.63,1630.21,1624.16,1639.46,1431.18
70.9770,2154.54,1645.04,1982.50,1610.47,1757.86,1895.52,1850.80,1826.48,1568.46,1824.71,1755.05,1909.26,1669.36,1661.59,1678.32,1470.47
70.9810,2192.55,1681.71,2020.93,1648.71,1795.39,1934.43,1888.32,1862.81,1606.99,1862.96,1793.15,1946.93,1707.36,1700.16,1715.52,1508.62
70.9850,2215.39,1705.27,2043.53,1672.84,1817.85,1957.13,1912.78,1885.18,1629.11,1885.84,1815.84,1968.48,1730.11,1722.53,1737.55,1530.70
70.9890,2269.79,1759.43,2097.23,1726.87,1871.44,2009.92,1966.91,1941.01,1682.04,1939.68,1868.73,2022.27,1783.18,1775.98,1791.24,1583.72
70.9930,2220.06,1709.13,2046.87,1676.61,1821.33,1959.75,1916.07,1890.80,1632.40,1889.18,1820.85,1972.25,1733.54,1725.53,1740.98,1534.13
70.9970,2149.96,1639.08,1976.78,1606.94,1752.66,1890.14,1846.36,1820.66,1562.88,1820.14,1749.56,1903.34,1663.30,1656.29,1672.41,1465.51
71.0010,2059.75,1547.91,1885.61,1515.58,1661.54,1798.87,1755.33,1730.20,1471.42,1728.82,1658.82,1813.79,1572.32,1566.98,1581.62,1373.67
71.0050,2016.97,1506.28,1843.36,1473.14,1618.53,1756.91,1713.09,1687.67,1428.56,1686.24,1615.57,1771.59,1531.36,1523.21,1539.14,1330.80
71.0090,1941.59,1431.80,1768.83,1398.09,1542.14,1680.85,1638.22,1611.04,1354.12,1610.47,1540.80,1696.59,1455.97,1447.73,1462.98,1255.89
71.0130,1791.14,1281.02,1618.67,1247.79,1392.46,1531.22,1487.59,1461.12,1204.40,1461.79,1391.89,1546.48,1306.92,1299.05,1313.35,1106.88
71.0170,1646.47,1135.16,1473.57,1102.07,1247.55,1386.17,1342.58,1315.02,1059.29,1316.21,1246.26,1400.66,1161.58,1154.28,1169.59,961.02
71.0210,1484.78,974.08,1311.25,940.42,1087.05,1224.80,1179.89,1155.04,898.70,1156.09,1085.38,1239.92,999.31,992.92,1007.99,800.04
71.0250,1344.73,834.51,1170.87,800.28,946.95,1085.00,1039.55,1015.00,759.51,1016.33,947.52,1100.49,860.12,854.30,868.65,661.37
71.0290,1207.07,695.42,1033.21,661.80,808.29,946.47,901.41,876.86,620.27,878.62,809.19,962.73,722.17,715.88,730.66,523.71
71.0330,964.93,453.90,790.50,420.57,566.15,705.91,659.85,635.48,378.18,637.72,567.63,720.74,481.41,474.60,489.04,281.76
71.0370,751.40,240.76,577.83,207.14,353.05,491.67,445.75,422.67,166.23,423.86,354.81,508.21,268.36,261.74,276.76,68.28
71.0410,571.30,60.46,398.73,26.04,173.85,310.75,265.60,240.99,-12.35,243.04,174.33,328.45,88.88,81.59,96.42,-111.53
71.0450,390.72,-120.50,216.77,-154.59,-8.63,131.32,85.54,59.84,-192.98,63.47,-6.10,149.49,-92.94,-98.90,-84.54,-291.59
71.0490,195.74,-316.14,20.93,-349.62,-204.28,-63.13,-109.15,-135.95,-387.05,-130.61,-199.51,-45.35,-287.53,-293.68,-278.57,-486.66
71.0530,-51.36,-562.29,-225.73,-595.90,-449.56,-310.71,-356.48,-382.95,-633.96,-376.65,-444.94,-291.73,-532.91,-539.49,-524.33,-731.66
71.0570,-273.70,-785.59,-448.61,-819.35,-673.39,-533.63,-579.40,-606.49,-856.07,-599.86,-668.29,-515.13,-755.74,-761.75,-745.87,-953.72
71.0610,-450.56,-963.07,-626.61,-997.21,-850.96,-710.54,-757.69,-782.92,-1032.88,-776.34,-846.00,-692.99,-933.22,-938.70,-923.68,-1129.72
71.0650,-647.69,-1159.57,-824.50,-1194.29,-1048.37,-908.23,-955.06,-980.00,-1230.34,-972.27,-1043.08,-889.02,-1130.29,-1136.97,-1121.09,-1327.42
